价格,种族,Lv,Name,种族,Lv,Name,Result
43770.0,审判,64,八岐大蛇,魔术师,11913,杰克灯笼,女武神
44034.0,命运之轮,30,阿里亚德涅,恋人,11914,帕尔瓦蒂,女武神
44085.0,审判,64,八岐大蛇,魔术师,11915,猫妖精,女武神
44274.0,死神,62,切尔诺伯格,愚者,11916,高等皮克希,女武神
44385.0,节制,7,玄武,战车,11917,托尔,女武神
44532.0,隐者,13,一本踏鞴,女皇,11918,迦梨,女武神
44613.0,死神,62,切尔诺伯格,隐者,11919,山灵,女武神
44625.0,隐者,31,鞍马天狗,女皇,11920,蒂坦妮娅,女武神
44904.0,死神,65,塔纳托斯,愚者,11921,亚森,女武神
44973.0,信念,65,大元帅明王,魔术师,11922,杰克灯笼,女武神
45165.0,死神,65,塔纳托斯,隐者,11923,双角兽,女武神
45201.0,节制,11,木叶天狗,战车,11924,托尔,女武神
45201.0,审判,64,八岐大蛇,魔术师,11925,杰克霜精,女武神
45288.0,信念,65,大元帅明王,魔术师,11926,猫妖精,女武神
45345.0,命运之轮,62,亚斯泰利欧斯·贼神,恋人,11927,拉南希,女武神
45738.0,死神,62,切尔诺伯格,愚者,11928,伊邪那岐,女武神
45765.0,死神,65,塔纳托斯,愚者,11929,背负怪,女武神
45780.0,隐者,17,山灵,女皇,11930,迦梨,女武神
45960.0,死神,65,塔纳托斯,隐者,11931,克鲁波克鲁,女武神
46137.0,审判,59,吹号者,魔术师,11932,克伦佐,女武神
46305.0,节制,15,真神,战车,11933,托尔,女武神
46404.0,信念,65,大元帅明王,魔术师,11934,杰克霜精,女武神
46920.0,死神,65,塔纳托斯,隐者,11935,一本踏鞴,女武神
46965.0,审判,64,八岐大蛇,魔术师,11936,猫妖,女武神
47025.0,死神,62,切尔诺伯格,愚者,11937,伊邪那岐·贼神,女武神
47316.0,信念,21,凤凰,魔术师,11938,佛钮司,女武神
47433.0,恋人,2,皮克希,教皇,11939,毘沙门天,女武神
47490.0,死神,62,切尔诺伯格,隐者,11940,那伽,女武神
47520.0,死神,3,曼陀罗,愚者,11941,邪恶霜精,女武神
47829.0,死神,65,塔纳托斯,愚者,11942,高等皮克希,女武神
47889.0,恋人,6,幸魂,教皇,11943,毘沙门天,女武神
48168.0,死神,65,塔纳托斯,隐者,11944,山灵,女武神
48168.0,信念,65,大元帅明王,魔术师,11945,猫妖,女武神
48420.0,死神,9,恶灵,愚者,11946,邪恶霜精,女武神
48657.0,隐者,24,那伽,女皇,11947,迦梨,女武神
48882.0,星星,68,婆苏吉,隐者,11948,双角兽,女武神
48930.0,节制,22,持国天,战车,11949,托尔,女武神
49005.0,星星,68,婆苏吉,恶魔,11950,男梦魔,女武神
49293.0,死神,65,塔纳托斯,愚者,11951,伊邪那岐,女武神
49377.0,审判,64,八岐大蛇,魔术师,11952,睡魔,女武神
49380.0,恋人,13,天钿女命,教皇,11953,毘沙门天,女武神
49677.0,星星,68,婆苏吉,隐者,11954,克鲁波克鲁,女武神
49842.0,刚毅,24,罗刹,刚毅,11955,哈奴曼,女武神
49896.0,死神,69,塔纳托斯·贼神,愚者,11956,亚森,女武神
49965.0,命运之轮,69,吉祥天,恋人,11957,皮克希,女武神
50157.0,死神,69,塔纳托斯·贼神,隐者,11958,双角兽,女武神
50421.0,命运之轮,69,吉祥天,恋人,11959,幸魂,女武神
50628.0,死神,17,斗牛士,愚者,11960,邪恶霜精,女武神
50637.0,星星,68,婆苏吉,隐者,11961,一本踏鞴,女武神
50757.0,死神,69,塔纳托斯·贼神,愚者,11962,背负怪,女武神
50952.0,死神,69,塔纳托斯·贼神,隐者,11963,克鲁波克鲁,女武神
51345.0,死神,3,曼陀罗,隐者,11964,罗瓦,女武神
51360.0,恋人,19,拉南希,教皇,11965,毘沙门天,女武神
51753.0,死神,20,奴延,愚者,11966,邪恶霜精,女武神
51873.0,节制,7,玄武,隐者,11967,罗瓦,女武神
51885.0,星星,68,婆苏吉,隐者,11968,山灵,女武神
51912.0,命运之轮,69,吉祥天,恋人,11969,天钿女命,女武神
51912.0,死神,69,塔纳托斯·贼神,隐者,11970,一本踏鞴,女武神
52245.0,死神,9,恶灵,隐者,11971,罗瓦,女武神
52617.0,星星,68,婆苏吉,恶魔,11972,佛劳洛斯,女武神
52689.0,节制,11,木叶天狗,隐者,11973,罗瓦,女武神
52689.0,星星,11,木灵,隐者,11974,罗瓦,女武神
52821.0,死神,69,塔纳托斯·贼神,愚者,11975,高等皮克希,女武神
53160.0,死神,69,塔纳托斯·贼神,隐者,11976,山灵,女武神
53601.0,刚毅,31,增长天,刚毅,11977,哈奴曼,女武神
53793.0,节制,15,真神,隐者,11978,罗瓦,女武神
53829.0,死神,72,莫特,愚者,11979,亚森,女武神
54090.0,死神,72,莫特,隐者,11980,双角兽,女武神
54453.0,死神,17,斗牛士,隐者,11981,罗瓦,女武神
54690.0,死神,72,莫特,愚者,11982,背负怪,女武神
54885.0,死神,72,莫特,隐者,11983,克鲁波克鲁,女武神
55845.0,死神,72,莫特,隐者,11984,一本踏鞴,女武神
57993.0,审判,75,阿巴顿,魔术师,11985,杰克灯笼,女武神
58041.0,星星,11,木灵,恶魔,11986,奈比洛斯,女武神
58308.0,审判,75,阿巴顿,魔术师,11987,猫妖精,女武神
59145.0,刚毅,15,狮爷,刚毅,11988,奇美拉,女武神
59394.0,恋人,2,皮克希,教皇,11989,黄龙,女武神
59394.0,信念,76,库夫林,魔术师,11990,杰克灯笼,女武神
59424.0,审判,75,阿巴顿,魔术师,11991,杰克霜精,女武神
59709.0,信念,76,库夫林,魔术师,11992,猫妖精,女武神
59850.0,恋人,6,幸魂,教皇,11993,黄龙,女武神
60813.0,节制,77,加百列,恋人,11994,皮克希,女武神
60825.0,信念,76,库夫林,魔术师,11995,杰克霜精,女武神
60930.0,刚毅,20,鬼,刚毅,11996,奇美拉,女武神
61005.0,节制,77,加百列,隐者,11997,双角兽,女武神
61128.0,节制,77,加百列,战车,11998,阿珈席翁,女武神
61269.0,节制,77,加百列,恋人,11999,幸魂,女武神
61800.0,节制,77,加百列,隐者,12000,克鲁波克鲁,女武神
62013.0,节制,77,加百列,战车,12001,软泥怪,女武神
62682.0,刚毅,24,罗刹,刚毅,12002,奇美拉,女武神
62865.0,节制,7,玄武,恋人,12003,拉斐尔,女武神
63237.0,恋人,78,拉斐尔,教皇,12004,比利士,女武神
65370.0,星星,80,斯拉欧加,隐者,12005,双角兽,女武神
65493.0,星星,80,斯拉欧加,恶魔,12006,男梦魔,女武神
66441.0,刚毅,31,增长天,刚毅,12007,奇美拉,女武神
66669.0,审判,81,弥赛亚,魔术师,12008,杰克灯笼,女武神
66861.0,隐者,4,双角兽,女皇,12009,威灵,女武神
66984.0,审判,81,弥赛亚,魔术师,12010,猫妖精,女武神
67713.0,刚毅,15,狮爷,刚毅,12011,藏王权现,女武神
68178.0,审判,82,湿婆,魔术师,12012,杰克灯笼,女武神
68493.0,审判,82,湿婆,魔术师,12013,猫妖精,女武神
69498.0,刚毅,20,鬼,刚毅,12014,藏王权现,女武神
69636.0,死神,83,爱丽丝,愚者,12015,亚森,女武神
69792.0,死神,3,曼陀罗,愚者,12016,毗湿奴,女武神
69897.0,死神,83,爱丽丝,隐者,12017,双角兽,女武神
71250.0,节制,84,阿尔达,恋人,12018,皮克希,女武神
71250.0,信念,84,齐格菲,魔术师,12019,杰克灯笼,女武神
71250.0,刚毅,24,罗刹,刚毅,12020,藏王权现,女武神
71565.0,节制,84,阿尔达,战车,12021,阿珈席翁,女武神
75009.0,刚毅,31,增长天,刚毅,12022,藏王权现,女武神
96042.0,刚毅,64,哈奴曼,刚毅,12023,奇美拉,女武神
104610.0,刚毅,64,哈奴曼,刚毅,12024,藏王权现,女武神
25881.0,太阳,34,闪电鸟,隐者,15986,鞍马天狗,帕祖祖
25953.0,隐者,35,荒霸吐,战车,15987,荒魂,帕祖祖
25953.0,星星,30,猫将军,命运之轮,15988,拉克西斯,帕祖祖
26370.0,刚毅,24,罗刹,女教皇,15989,菊理媛,帕祖祖
26490.0,顾问官,32,单卡拉比,审判,15990,阿努比斯,帕祖祖
26601.0,信念,39,独角兽,倒悬者,15991,建御名方,帕祖祖
26634.0,星星,36,迦温,命运之轮,15992,阿里亚德涅,帕祖祖
26922.0,死神,28,毕舍遮,战车,15993,白骑士,帕祖祖
27141.0,月,24,水鬼,正义,15994,能天使,帕祖祖
27333.0,死神,37,地狱天使,战车,15995,荒魂,帕祖祖
27465.0,恋人,42,奇稻田姬,魔术师,15996,睡魔,帕祖祖
27465.0,星星,23,风鬼,命运之轮,15997,阿里亚德涅·贼神,帕祖祖
27624.0,月,25,辉夜·贼神,正义,15998,能天使,帕祖祖
28413.0,隐者,42,鸠盘荼,战车,15999,金鬼,帕祖祖
28413.0,倒悬者,42,百臂巨人,皇帝,16000,瑟坦特,帕祖祖
28425.0,太阳,34,闪电鸟,隐者,16001,荒霸吐,帕祖祖
28461.0,节制,33,密特拉,皇帝,16002,图特,帕祖祖
28641.0,隐者,31,鞍马天狗,战车,16003,白骑士,帕祖祖
28737.0,太阳,43,虹蛇,隐者,16004,那伽,帕祖祖
28785.0,星星,30,猫将军,命运之轮,16005,阿特罗波斯,帕祖祖
29268.0,太阳,47,荷鲁斯,隐者,16006,山灵,帕祖祖
29376.0,太阳,39,米特拉斯,隐者,16007,鞍马天狗,帕祖祖
29433.0,信念,27,塔姆林,倒悬者,16008,百臂巨人,帕祖祖
29769.0,星星,36,迦温,命运之轮,16009,拉克西斯,帕祖祖
29970.0,恋人,42,奇稻田姬,魔术师,16010,克伦佐,帕祖祖
30129.0,刚毅,31,增长天,女教皇,16011,菊理媛,帕祖祖
30165.0,恋人,48,纳西瑟斯,魔术师,16012,猫妖,帕祖祖
30546.0,刚毅,44,女武神,女教皇,16013,伊西丝,帕祖祖
30741.0,太阳,16,朱雀,隐者,16014,广目天,帕祖祖
30801.0,星星,23,风鬼,命运之轮,16015,福图娜,帕祖祖
30888.0,节制,45,白虎,皇帝,16016,瑟坦特,帕祖祖
30897.0,恋人,19,拉南希,魔术师,16017,兰达,帕祖祖
31050.0,月,50,月读命,正义,16018,大天使,帕祖祖
31098.0,隐者,42,鸠盘荼,战车,16019,荒魂,帕祖祖
31098.0,星星,30,猫将军,命运之轮,16020,阿里亚德涅·贼神,帕祖祖
31185.0,隐者,35,荒霸吐,战车,16021,白骑士,帕祖祖
31332.0,月,43,基力梅卡拉,正义,16022,权天使,帕祖祖
31353.0,刚毅,15,狮爷,女教皇,16023,妙音天女,帕祖祖
31353.0,节制,15,真神,女教皇,16024,妙音天女,帕祖祖
31365.0,节制,33,密特拉,女教皇,16025,菊理媛,帕祖祖
31389.0,节制,45,白虎,女教皇,16026,伊西丝,帕祖祖
31437.0,隐者,49,广目天,战车,16027,式王子,帕祖祖
31920.0,太阳,39,米特拉斯,隐者,16028,荒霸吐,帕祖祖
32136.0,月,33,天蛾人,正义,16029,能天使,帕祖祖
32145.0,太阳,47,荷鲁斯,隐者,16030,那伽,帕祖祖
32496.0,太阳,43,虹蛇,隐者,16031,鞍马天狗,帕祖祖
32565.0,死神,37,地狱天使,战车,16032,白骑士,帕祖祖
32577.0,恋人,48,纳西瑟斯,魔术师,16033,睡魔,帕祖祖
32601.0,星星,36,迦温,命运之轮,16034,阿特罗波斯,帕祖祖
32625.0,倒悬者,51,佳塔由,皇帝,16035,埃力格,帕祖祖
32970.0,倒悬者,14,犬神,皇帝,16036,巴隆,帕祖祖
33138.0,刚毅,20,鬼,女教皇,16037,妙音天女,帕祖祖
33156.0,节制,11,木叶天狗,女教皇,16038,丝卡蒂,帕祖祖
33273.0,节制,15,真神,皇帝,16039,巴隆,帕祖祖
33570.0,太阳,34,闪电鸟,隐者,16040,鸠盘荼,帕祖祖
33672.0,太阳,53,象头神,隐者,16041,一本踏鞴,帕祖祖
33930.0,死神,54,苍白骑士,战车,16042,软泥怪,帕祖祖
33978.0,节制,22,持国天,女教皇,16043,妙音天女,帕祖祖
34260.0,刚毅,15,狮爷,女教皇,16044,丝卡蒂,帕祖祖
34260.0,节制,15,真神,女教皇,16045,丝卡蒂,帕祖祖
34434.0,星星,30,猫将军,命运之轮,16046,福图娜,帕祖祖
34440.0,隐者,49,广目天,战车,16047,金鬼,帕祖祖
34500.0,信念,21,凤凰,倒悬者,16048,佳塔由,帕祖祖
34740.0,隐者,9,克鲁波克鲁,战车,16049,克鲁贝洛斯,帕祖祖
34740.0,死神,9,恶灵,战车,16050,克鲁贝洛斯,帕祖祖
34740.0,月,55,月读命·贼神,正义,16051,天使,帕祖祖
34890.0,刚毅,24,罗刹,女教皇,16052,妙音天女,帕祖祖
34914.0,倒悬者,42,百臂巨人,皇帝,16053,图特,帕祖祖
34914.0,星星,36,迦温,命运之轮,16054,阿里亚德涅·贼神,帕祖祖
34920.0,太阳,53,象头神,隐者,16055,山灵,帕祖祖
34962.0,信念,54,大国主,倒悬者,16056,犬神,帕祖祖
35040.0,太阳,43,虹蛇,隐者,16057,荒霸吐,帕祖祖
35082.0,恋人,48,纳西瑟斯,魔术师,16058,克伦佐,帕祖祖
35184.0,节制,55,那伽之王,女教皇,16059,飞天,帕祖祖
35202.0,顾问官,44,阿难陀,审判,16060,阿努比斯,帕祖祖
35469.0,倒悬者,21,欧特鲁斯,皇帝,16061,巴隆,帕祖祖
35700.0,隐者,13,一本踏鞴,战车,16062,克鲁贝洛斯,帕祖祖
35898.0,节制,22,持国天,皇帝,16063,巴隆,帕祖祖
35904.0,太阳,47,荷鲁斯,隐者,16064,鞍马天狗,帕祖祖
35985.0,月,55,月读命·贼神,正义,16065,大天使,帕祖祖
36045.0,刚毅,20,鬼,女教皇,16066,丝卡蒂,帕祖祖
36225.0,恋人,56,帕尔瓦蒂,魔术师,16067,杰克霜精,帕祖祖
36225.0,星星,11,木灵,命运之轮,16068,亚斯泰利欧斯,帕祖祖
36282.0,死神,54,苍白骑士,战车,16069,式王子,帕祖祖
36324.0,倒悬者,51,佳塔由,皇帝,16070,瑟坦特,帕祖祖
36330.0,隐者,42,鸠盘荼,战车,16071,白骑士,帕祖祖
36345.0,星星,23,风鬼,命运之轮,16072,诺伦,帕祖祖
36609.0,节制,55,那伽之王,皇帝,16073,埃力格,帕祖祖
36885.0,节制,22,持国天,女教皇,16074,丝卡蒂,帕祖祖
36948.0,隐者,17,山灵,战车,16075,克鲁贝洛斯,帕祖祖
36948.0,死神,17,斗牛士,战车,16076,克鲁贝洛斯,帕祖祖
37065.0,太阳,39,米特拉斯,隐者,16077,鸠盘荼,帕祖祖
37065.0,信念,39,独角兽,倒悬者,16078,百臂巨人,帕祖祖
37125.0,隐者,49,广目天,战车,16079,荒魂,帕祖祖
37344.0,信念,27,塔姆林,倒悬者,16080,佳塔由,帕祖祖
37389.0,节制,45,白虎,皇帝,16081,图特,帕祖祖
37461.0,信念,54,大国主,倒悬者,16082,欧特鲁斯,帕祖祖
37485.0,月,50,月读命,正义,16083,权天使,帕祖祖
37545.0,月,7,女梦魔,正义,16084,默基瑟德,帕祖祖
37794.0,倒悬者,26,建御名方,皇帝,16085,巴隆,帕祖祖
37797.0,刚毅,24,罗刹,女教皇,16086,丝卡蒂,帕祖祖
37797.0,太阳,53,象头神,隐者,16087,那伽,帕祖祖
37989.0,恋人,56,帕尔瓦蒂,魔术师,16088,猫妖,帕祖祖
38073.0,死神,20,奴延,战车,16089,克鲁贝洛斯,帕祖祖
38250.0,星星,36,迦温,命运之轮,16090,福图娜,帕祖祖
38313.0,星星,52,迦楼罗,命运之轮,16091,可罗索,帕祖祖
38448.0,太阳,47,荷鲁斯,隐者,16092,荒霸吐,帕祖祖
38610.0,月,12,阴魔罗鬼,正义,16093,默基瑟德,帕祖祖
38649.0,刚毅,31,增长天,女教皇,16094,妙音天女,帕祖祖
39285.0,死神,54,苍白骑士,战车,16095,金鬼,帕祖祖
39396.0,月,43,基力梅卡拉,正义,16096,能天使,帕祖祖
39450.0,刚毅,44,女武神,女教皇,16097,菊理媛,帕祖祖
39597.0,太阳,34,闪电鸟,隐者,16098,广目天,帕祖祖
39705.0,顾问官,12,奇魂,审判,16099,吹号者,帕祖祖
39786.0,月,16,辉夜,正义,16100,默基瑟德,帕祖祖
39786.0,信念,54,大国主,倒悬者,16101,建御名方,帕祖祖
39825.0,隐者,24,那伽,战车,16102,克鲁贝洛斯,帕祖祖
39885.0,节制,33,密特拉,女教皇,16103,妙音天女,帕祖祖
39978.0,星星,30,猫将军,命运之轮,16104,诺伦,帕祖祖
39978.0,星星,52,迦楼罗,命运之轮,16105,阿里亚德涅,帕祖祖
40125.0,月,60,莉莉丝,正义,16106,天使,帕祖祖
40185.0,恋人,42,奇稻田姬,魔术师,16107,妖精女王,帕祖祖
40185.0,太阳,43,虹蛇,隐者,16108,鸠盘荼,帕祖祖
40293.0,节制,45,白虎,女教皇,16109,菊理媛,帕祖祖
40308.0,节制,55,那伽之王,皇帝,16110,瑟坦特,帕祖祖
40401.0,恋人,56,帕尔瓦蒂,魔术师,16111,睡魔,帕祖祖
40401.0,星星,23,风鬼,命运之轮,16112,亚斯泰利欧斯,帕祖祖
40482.0,月,18,黑软泥怪,正义,16113,默基瑟德,帕祖祖
40809.0,节制,55,那伽之王,女教皇,16114,伊西丝,帕祖祖
40884.0,节制,7,玄武,皇帝,16115,霜精之王,帕祖祖
41256.0,倒悬者,9,花魄,皇帝,16116,霜精之王,帕祖祖
41370.0,月,60,莉莉丝,正义,16117,大天使,帕祖祖
41556.0,刚毅,31,增长天,女教皇,16118,丝卡蒂,帕祖祖
41556.0,太阳,53,象头神,隐者,16119,鞍马天狗,帕祖祖
41700.0,节制,11,木叶天狗,皇帝,16120,霜精之王,帕祖祖
41733.0,死神,62,切尔诺伯格,战车,16121,阿珈席翁,帕祖祖
41805.0,节制,33,密特拉,皇帝,16122,巴隆,帕祖祖
41865.0,死神,28,毕舍遮,战车,16123,克鲁贝洛斯,帕祖祖
41970.0,死神,54,苍白骑士,战车,16124,荒魂,帕祖祖
41994.0,倒悬者,60,摩洛,皇帝,16125,埃力格,帕祖祖
42357.0,隐者,49,广目天,战车,16126,白骑士,帕祖祖
42420.0,月,55,月读命·贼神,正义,16127,权天使,帕祖祖
42501.0,倒悬者,14,犬神,皇帝,16128,霜精之王,帕祖祖
42585.0,恋人,2,皮克希,魔术师,16129,佛钮司,帕祖祖
42618.0,死神,62,切尔诺伯格,战车,16130,软泥怪,帕祖祖
42792.0,节制,33,密特拉,女教皇,16131,丝卡蒂,帕祖祖
42804.0,节制,15,真神,皇帝,16132,霜精之王,帕祖祖
42825.0,倒悬者,51,佳塔由,皇帝,16133,图特,帕祖祖
42849.0,星星,11,木灵,命运之轮,16134,亚斯泰利欧斯·贼神,帕祖祖
42906.0,恋人,56,帕尔瓦蒂,魔术师,16135,克伦佐,帕祖祖
43002.0,月,24,水鬼,正义,16136,默基瑟德,帕祖祖
43041.0,恋人,6,幸魂,魔术师,16137,佛钮司,帕祖祖
43092.0,太阳,39,米特拉斯,隐者,16138,广目天,帕祖祖
43113.0,星星,52,迦楼罗,命运之轮,16139,拉克西斯,帕祖祖
43185.0,顾问官,22,和魂,审判,16140,吹号者,帕祖祖
43485.0,月,25,辉夜·贼神,正义,16141,默基瑟德,帕祖祖
43584.0,隐者,31,鞍马天狗,战车,16142,克鲁贝洛斯,帕祖祖
43593.0,太阳,47,荷鲁斯,隐者,16143,鸠盘荼,帕祖祖
43794.0,星星,36,迦温,命运之轮,16144,诺伦,帕祖祖
43857.0,死神,3,曼陀罗,战车,16145,托尔,帕祖祖
43869.0,信念,21,凤凰,倒悬者,16146,摩洛,帕祖祖
43962.0,隐者,4,双角兽,战车,16147,托尔,帕祖祖
44034.0,星星,30,猫将军,命运之轮,16148,亚斯泰利欧斯,帕祖祖
44100.0,太阳,53,象头神,隐者,16149,荒霸吐,帕祖祖
44226.0,刚毅,64,哈奴曼,女教皇,16150,希路奇,帕祖祖
44532.0,恋人,13,天钿女命,魔术师,16151,佛钮司,帕祖祖
44757.0,隐者,9,克鲁波克鲁,战车,16152,托尔,帕祖祖
44757.0,死神,9,恶灵,战车,16153,托尔,帕祖祖
44970.0,死神,62,切尔诺伯格,战车,16154,式王子,帕祖祖
45000.0,倒悬者,21,欧特鲁斯,皇帝,16155,霜精之王,帕祖祖
45201.0,刚毅,64,哈奴曼,女教皇,16156,飞天,帕祖祖
45288.0,死神,65,塔纳托斯,战车,16157,阿珈席翁,帕祖祖
45429.0,节制,22,持国天,皇帝,16158,霜精之王,帕祖祖
45450.0,顾问官,12,奇魂,审判,16159,八岐大蛇,帕祖祖
45693.0,倒悬者,60,摩洛,皇帝,16160,瑟坦特,帕祖祖
45717.0,隐者,13,一本踏鞴,战车,16161,托尔,帕祖祖
45960.0,信念,65,大元帅明王,倒悬者,16162,花魄,帕祖祖
46173.0,死神,65,塔纳托斯,战车,16163,软泥怪,帕祖祖
46386.0,太阳,66,羽蛇神,隐者,16164,双角兽,帕祖祖
46512.0,恋人,19,拉南希,魔术师,16165,佛钮司,帕祖祖
46713.0,信念,27,塔姆林,倒悬者,16166,摩洛,帕祖祖
46809.0,节制,7,玄武,皇帝,16167,奥伯隆,帕祖祖
46965.0,隐者,17,山灵,战车,16168,托尔,帕祖祖
46965.0,死神,17,斗牛士,战车,16169,托尔,帕祖祖
47025.0,星星,23,风鬼,命运之轮,16170,亚斯泰利欧斯·贼神,帕祖祖
47181.0,倒悬者,9,花魄,皇帝,16171,奥伯隆,帕祖祖
47181.0,太阳,66,羽蛇神,隐者,16172,克鲁波克鲁,帕祖祖
47205.0,信念,65,大元帅明王,倒悬者,16173,犬神,帕祖祖
47325.0,倒悬者,26,建御名方,皇帝,16174,霜精之王,帕祖祖
47370.0,恶魔,32,莉莉姆,恶魔,16175,巴风特,帕祖祖
47625.0,节制,11,木叶天狗,皇帝,16176,奥伯隆,帕祖祖
47805.0,月,60,莉莉丝,正义,16177,权天使,帕祖祖
47973.0,死神,62,切尔诺伯格,战车,16178,金鬼,帕祖祖
48090.0,死神,20,奴延,战车,16179,托尔,帕祖祖
48141.0,太阳,66,羽蛇神,隐者,16180,一本踏鞴,帕祖祖
48426.0,倒悬者,14,犬神,皇帝,16181,奥伯隆,帕祖祖
48525.0,死神,65,塔纳托斯,战车,16182,式王子,帕祖祖
48729.0,节制,15,真神,皇帝,16183,奥伯隆,帕祖祖
48930.0,顾问官,22,和魂,审判,16184,八岐大蛇,帕祖祖
49305.0,月,7,女梦魔,正义,16185,主天使,帕祖祖
